Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Roberts,Herbert,Ray,,,03/28/1913,04/13/1992,M,U.S. Representative,Democrat,TX,4,02/05/1962,01/03/1981,Methodist,White,Unknown,Agriculture,Business or banking,Congressional Aide,,,Navy,,
Robinson,James,Kenneth,,,05/14/1916,04/08/1990,M,U.S. Representative,Republican,VA,7,01/21/1971,01/03/1985,Quaker,White,Bachelor's degree,Agriculture,,,,,Army,,
Robison,Howard,Winfield,,,10/30/1915,09/26/1987,M,U.S. Representative,Republican,NY,33,01/09/1963,01/02/1973,Methodist,White,Professional degree,Law,,,,,Army,,
Rodino,Peter,Wallace,Jr.,,06/07/1909,05/07/2005,M,U.S. Representative,Democrat,NJ,10,01/03/1949,01/03/1989,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Rogers,Byron,Giles,,,08/01/1900,12/31/1983,M,U.S. Representative,Democrat,CO,1,01/03/1951,01/03/1972,Baptist,White,Professional degree,Law,,,,,Army,,
Rogers,Paul,Grant,,,06/04/1921,,M,U.S. Representative,Democrat,FL,9,01/10/1967,01/02/1973,Methodist,White,Professional degree,Law,Public service/politics,,,,Army,,
Roncalio,Teno,,,,03/23/1916,03/30/2003,M,U.S. Representative,Republican,WY,AL,01/04/1965,01/03/1979,Protestant,White,Professional degree,Business or banking,Law,,,,Army,,
Rooney,Frederick,Bernard,,,11/06/1925,,M,U.S. Representative,Democrat,PA,15,07/30/1963,01/03/1979,Roman Catholic,White,Bachelor's degree,Real Estate,,,,,Army,,
Rooney,John,James,,,11/29/1903,10/26/1975,M,U.S. Representative,Democrat,NY,14,01/03/1953,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Rosenthal,Benjamin,Stanley,,,06/08/1923,01/04/1983,M,U.S. Representative,Democrat,NY,8,01/03/1963,01/04/1983,Jewish,White,Professional degree,Law,,,,,Army,,
Roth,William,V.,Jr.,,07/22/1921,12/13/2003,M,U.S. Representative,Republican,DE,AL,01/10/1967,01/03/1972,Episcopalian,White,Professional degree,Law,,,,,Army,,
Roth,William,V.,Jr.,,07/22/1921,12/13/2003,M,U.S. Senator,Republican,DE,,01/21/1971,01/03/2001,Episcopalian,White,Professional degree,Law,,,,,Army,,
Roush,John,Edward,,,09/12/1920,03/26/2004,M,U.S. Representative,Democrat,IN,5,01/07/1959,01/20/1971,Presbyterian,White,Professional degree,Law,,,,,Army,,
Roush,John,Edward,,,09/12/1920,03/26/2004,M,U.S. Representative,Democrat,IN,4,01/21/1971,01/03/1977,Presbyterian,White,Professional degree,Law,,,,,Army,,
Rousselot,John,Harbin,,,11/01/1927,05/11/2003,M,U.S. Representative,Republican,CA,24,01/20/1970,01/03/1975,Christian Scientist,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Roy,William,Robert,,,02/23/1926,,M,U.S. Representative,Democrat,KS,2,01/21/1971,01/03/1975,Methodist,White,Professional degree,Medicine,,,,,Air Force,,
Roybal,Edward,Ross,,,02/10/1916,10/24/2005,M,U.S. Representative,Democrat,CA,30,01/09/1963,01/13/1975,Roman Catholic,Hispanic,Unknown,Public service/politics,,,,,Army,,
Runnels,Harold,Lowell,,,03/17/1924,08/05/1980,M,U.S. Representative,Democrat,NM,2,01/21/1971,01/03/1981,Baptist,White,High School graduate,Business or banking,Law Enforcement,,,,Air Force,,
Ruppe,Philip,Edward,,,09/29/1926,,M,U.S. Representative,Republican,MI,11,01/10/1967,01/03/1979,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Navy,,
Russell,Richard,Brevard,Jr.,,11/02/1897,01/21/1971,M,U.S. Senator,Democrat,GA,,01/06/1943,01/03/1973,Methodist,White,Professional degree,Law,Public service/politics,,,,Navy Reserve,,
Ruth,Earl,Baker,,,02/07/1916,,M,U.S. Representative,Republican,NC,8,01/03/1969,01/03/1975,Presbyterian,White,Doctorate degree,Education,,,,,Navy,,
Ryan,William,Fitts,,,06/28/1922,09/17/1972,M,U.S. Representative,Democrat,NY,20,01/03/1961,01/03/1973,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Sandman,Charles,William,Jr.,,10/23/1921,08/26/1985,M,U.S. Representative,Republican,NJ,2,01/10/1967,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Sarbanes,Paul,Spyros,,,02/03/1933,,M,U.S. Representative,Democrat,MD,4,01/03/1971,01/02/1973,Greek Orthodox,White,Professional degree,Law,,,,,Did not serve,,
Satterfield,David,Edward,III,,12/02/1920,09/30/1988,M,U.S. Representative,Democrat,VA,3,01/04/1965,01/03/1981,Episcopalian,White,Unknown,Law,,,,,Navy,,
Saxbe,William,Bart,,,06/24/1916,,M,U.S. Senator,Republican,OH,,01/03/1969,01/03/1975,Episcopalian,White,Professional degree,Law,,,,,National Guard-Ohio,,
Saylor,John,Phillips,,,07/23/1908,10/28/1973,M,U.S. Representative,Republican,PA,22,01/03/1953,01/02/1973,Evangelical,White,Professional degree,Law,,,,,Navy,,
Saylor,John,Phillips,,,07/23/1908,10/28/1973,M,U.S. Representative,Republican,PA,12,01/03/1973,10/28/1973,Evangelical,White,Professional degree,Law,,,,,Navy,,
Scherle,William,Joseph,,,03/14/1923,08/27/2003,M,U.S. Representative,Republican,IA,7,01/10/1967,01/02/1973,Roman Catholic,White,High School graduate,Agriculture,,,,,Navy Reserve,,
Scheuer,James,Haas,,,02/06/1920,08/30/2005,M,U.S. Representative,Democrat,NY,21,01/04/1965,01/20/1971,Jewish,White,Professional degree,Law,Public service/politics,,,,Army,,
Scheuer,James,Haas,,,02/06/1920,08/30/2005,M,U.S. Representative,Democrat,NY,22,01/21/1971,01/13/1975,Jewish,White,Professional degree,Law,Public service/politics,,,,Army,,
Schmitz,John,George,,,08/12/1930,01/10/2001,M,U.S. Representative,Republican,CA,35,06/30/1970,01/03/1973,Roman Catholic,White,Master's degree,Education,,,,,Marine Corps,,
Schneebeli,Herman,Theodore,,,07/07/1907,05/06/1982,M,U.S. Representative,Republican,PA,17,05/05/1960,01/03/1977,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Ordinance Department,,
Schweiker,Richard,Schultz,,,06/01/1926,07/31/2015,M,U.S. Senator,Republican,PA,,01/03/1969,01/03/1981,Central Schwenkfelder,White,Bachelor's degree,Business or banking,,,,,Navy,,
Schwengel,Fredrick,Delbert,,,05/28/1907,04/01/2003,M,U.S. Representative,Republican,IA,1,01/05/1955,01/03/1973,Baptist,White,Bachelor's degree,Business or banking,Education,,,,National Guard-Missouri,,
Scott,Hugh,Doggett,Jr.,,11/11/1900,07/21/1994,M,U.S. Senator,Republican,PA,,01/07/1959,01/03/1977,Episcopalian,White,Professional degree,Acting/entertainer,Law,Public service/politics,,,Navy,,
Scott,William,Lloyd,,,07/01/1915,02/14/1997,M,U.S. Representative,Republican,VA,8,01/10/1967,01/03/1973,Methodist,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Sebelius,Keith,George,,,09/10/1916,08/05/1982,M,U.S. Representative,Republican,KS,1,01/03/1969,01/03/1981,Methodist,White,Professional degree,Law,Public service/politics,,,,Army,,
Shipley,George,Edward,,,04/21/1927,06/28/2003,M,U.S. Representative,Democrat,IL,23,01/07/1959,01/02/1973,Baptist,White,High School graduate,Business or banking,Law Enforcement,,,,Marine Corps,,
Shoup,Richard,Gardner,,,11/29/1923,11/25/1995,M,U.S. Representative,Republican,MT,1,01/21/1971,01/03/1975,Christian,White,Bachelor's degree,Business or banking,,,,,Army,,
Shriver,Garner,E.,,,07/06/1912,03/01/1998,M,U.S. Representative,Republican,KS,4,01/03/1961,01/03/1977,Methodist,White,Professional degree,Education,Law,,,,Navy,,
Sikes,Robert,Lee Fulton,,,06/03/1906,09/28/1994,M,U.S. Representative,Democrat,FL,1,01/09/1963,01/03/1979,Methodist,White,Master's degree,Business or banking,,,,,Army,,
Sisk,Bernice,Fredrick,,,12/14/1910,10/25/1995,M,U.S. Representative,Democrat,CA,16,01/09/1963,01/13/1975,Church of Christ,White,High School graduate,Agriculture,Construction/building trades,,,,Did not serve,,
Skubitz,Joe,,,,05/06/1906,09/11/2000,M,U.S. Representative,Republican,KS,5,01/09/1963,01/03/1979,Methodist,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
Slack,John,Mark,Jr.,,03/18/1915,03/17/1980,M,U.S. Representative,Democrat,WV,3,01/09/1963,01/03/1981,Presbyterian,White,High School graduate,Law,Real Estate,,,,Did not serve,,
Smith,H.,Allen,,,10/08/1909,06/04/1998,M,U.S. Representative,Republican,CA,20,01/03/1957,01/03/1973,Methodist,White,Professional degree,Law,Law Enforcement,,,,Did not serve,,
Smith,Henry,P.,III,,09/29/1911,10/01/1995,M,U.S. Representative,Republican,NY,40,01/04/1965,01/02/1973,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Smith,Margaret,Chase,,,12/14/1897,05/29/1995,F,U.S. Senator,Republican,ME,,01/03/1949,01/03/1973,Methodist,White,High School graduate,Business or banking,Congressional Aide,Education,,,Air Force Reserve,,
Smith,Neal,Edward,,,03/23/1920,,M,U.S. Representative,Democrat,IA,5,01/07/1959,01/02/1973,Methodist,White,Professional degree,Agriculture,Law,,,,Army Air Corps,,
Snyder,Marion,Gene,,,01/26/1928,08/05/1972,M,U.S. Representative,Republican,KY,4,01/10/1967,01/03/1987,Lutheran,White,Professional degree,Agriculture,Law,Real Estate,,,Did not serve,,
Sparkman,John,Jackson,,,12/20/1899,11/16/1985,M,U.S. Senator,Democrat,AL,,11/06/1946,01/03/1979,Methodist,White,Professional degree,Education,Law,,,,Student Army Training Corps,,
Spence,Floyd,Davidson,,,04/09/1928,08/16/2001,M,U.S. Representative,Republican,SC,2,01/21/1971,08/16/2001,Lutheran,White,Professional degree,Law,,,,,Navy,Reserve,
Spong,William,Belser,Jr.,,09/29/1920,10/08/1997,M,U.S. Senator,Democrat,VA,,01/10/1967,01/03/1973,Methodist,White,Professional degree,Education,Law,,,,Army Air Corps,,
Springer,William,Lee,,,04/12/1909,09/20/1992,M,U.S. Representative,Republican,IL,22,01/03/1951,01/03/1973,Presbyterian,White,Professional degree,Law,,,,,Navy,,
Staggers,Harley,Orrin,,,08/03/1907,08/20/1991,M,U.S. Representative,Democrat,WV,2,01/03/1949,01/03/1981,Methodist,White,Bachelor's degree,Education,Law Enforcement,Sports,,,Navy Air Corps,,
Stanton,James,Vincent,,,02/27/1932,,M,U.S. Representative,Democrat,OH,20,01/21/1971,01/03/1977,Roman Catholic,White,Professional degree,Law,,,,,Air Force,,
Stanton,John,William,,,02/20/1924,04/11/2002,M,U.S. Representative,Republican,OH,11,01/04/1965,01/03/1983,Roman Catholic,White,Professional degree,Business or banking,,,,,Army,,
Steed,Thomas,Jefferson,,,03/02/1904,06/08/1983,M,U.S. Representative,Democrat,OK,4,01/03/1949,01/03/1981,Methodist,White,High School graduate,Journalism,,,,,Army,,
Steele,Robert,Hampton,,,11/03/1938,,M,U.S. Representative,Republican,CT,2,11/03/1970,01/03/1975,Congregationalist,White,Master's degree,Business or banking,Public service/politics,,,,Did not serve,,
Steiger,Sam,,,,03/10/1929,09/26/2012,M,U.S. Representative,Republican,AZ,3,01/10/1967,01/03/1977,Jewish,White,Unknown,Agriculture,,,,,Army,,
Steiger,William,Albert,,,05/15/1938,12/04/1978,M,U.S. Representative,Republican,WI,6,01/10/1967,01/03/1981,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Stennis,John,Cornelius,,,08/03/1901,04/23/1995,M,U.S. Senator,Democrat,MS,,11/05/1947,01/03/1989,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Stephens,Robert,Grier,Jr.,,08/14/1913,02/20/2003,M,U.S. Representative,Democrat,GA,10,01/03/1961,01/03/1977,Presbyterian,White,Professional degree,Education,Law,,,,Army,,
Stevenson,Adlai,Ewing,III,,10/10/1930,,M,U.S. Senator,Democrat,IL,,11/30/1970,01/03/1981,Unitarian,White,Professional degree,Law,,,,,Marine Corps,Reserve,
Stokes,Louis,,,,02/23/1925,08/18/2015,M,U.S. Representative,Democrat,OH,21,01/03/1969,01/04/1993,African Methodist Episcopalian,African American,Professional degree,Law,,,,,Army,,
Stratton,Samuel,Studdiford,,,09/27/1916,09/13/1990,M,U.S. Representative,Democrat,NY,35,01/09/1963,01/20/1971,Presbyterian,White,Master's degree,Congressional Aide,Education,Journalism,,,Navy,,
Stratton,Samuel,Studdiford,,,09/27/1916,09/13/1990,M,U.S. Representative,Democrat,NY,29,01/21/1971,01/02/1973,Presbyterian,White,Master's degree,Congressional Aide,Education,Journalism,,,Navy,,
Stubblefield,Frank,Albert,,,04/05/1907,10/14/1977,M,U.S. Representative,Democrat,KY,1,01/07/1959,01/03/1975,Methodist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Stuckey,Williamson,Sylvester,Jr.,,05/25/1935,,M,U.S. Representative,Democrat,GA,8,01/10/1967,01/03/1977,Episcopalian,White,Professional degree,Business or banking,,,,,Did not serve,,
Sullivan,Leonor,Kretzer,,,08/21/1903,09/01/1988,F,U.S. Representative,Democrat,MO,3,01/03/1953,01/03/1977,Roman Catholic,White,High School graduate,Congressional Aide,Education,,,,Did not serve,,
Symington,James,Wadsworth,,,09/28/1927,,M,U.S. Representative,Democrat,MO,2,01/03/1969,01/03/1977,Episcopalian,White,Professional degree,Congressional Aide,Law,Public service/politics,,,Marine Corps,,
Symington,William,Stuart,,,06/26/1901,12/14/1988,M,U.S. Senator,Democrat,MO,,01/03/1953,01/03/1977,Episcopalian,White,Professional degree,Construction/building trades,Journalism,Public service/politics,,,Army,,
Taft,Robert,,Jr.,,02/26/1917,12/07/1993,M,U.S. Senator,Republican,OH,,01/03/1971,12/28/1976,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Talcott,Burt,Lacklen,,,02/22/1920,,M,U.S. Representative,Republican,CA,12,01/09/1963,01/13/1975,Methodist,White,Professional degree,Law,,,,,Army Air Corps,,
Talmadge,Herman,Eugene,,,08/09/1913,03/21/2002,M,U.S. Senator,Democrat,GA,,01/03/1957,01/03/1981,Baptist,White,Professional degree,Agriculture,Law,,,,Navy,,
Taylor,Roy,Arthur,,,01/31/1910,11/28/1995,M,U.S. Representative,Democrat,NC,11,01/09/1963,01/03/1977,Baptist,White,Professional degree,Law,,,,,Navy,,
Teague,Charles,McKevett,,,09/18/1909,03/05/1974,M,U.S. Representative,Republican,CA,13,01/05/1955,03/05/1974,Protestant,White,Professional degree,Law,,,,,Air Force,,
Teague,Olin,Earl,,,04/06/1910,01/23/1981,M,U.S. Representative,Democrat,TX,6,01/03/1947,12/31/1978,Baptist,White,Bachelor's degree,Public service/politics,,,,,Army,,
Terry,John,H.,,,11/14/1924,,M,U.S. Representative,Republican,NY,34,01/21/1971,01/03/1973,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Thompson,Frank,,Jr.,,07/26/1918,,M,U.S. Representative,Democrat,NJ,4,01/05/1955,01/03/1981,Roman Catholic,White,Unknown,Law,,,,,Navy,,
Thompson,Standish,Fletcher,,,02/05/1925,,M,U.S. Representative,Republican,GA,5,01/10/1967,01/03/1973,Methodist,White,Professional degree,Business or banking,Law,,,,Air Force,Army Air Corps,Army Medical Corps
Thomson,Vernon,Wallace,,,11/05/1905,04/02/1988,M,U.S. Representative,Republican,WI,3,01/03/1961,01/03/1975,Presbyterian,White,Professional degree,Education,Law,,,,Did not serve,,
Thone,Charles,,,,01/04/1924,,M,U.S. Representative,Republican,NE,1,01/21/1971,01/03/1979,Presbyterian,White,Professional degree,Congressional Aide,Law,Public service/politics,,,Army,,
Thurmond,James,Strom,,,12/05/1902,06/26/2003,M,U.S. Senator,Republican,SC,,09/16/1964,01/02/2003,Baptist,White,Bachelor's degree,Education,Law,Sports,,,Army,Reserve,Reserve
Tiernan,Robert,Owens,,,02/24/1929,,M,U.S. Representative,Democrat,RI,2,04/13/1967,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Tower,John,Goodwin,,,09/29/1925,04/05/1991,M,U.S. Senator,Republican,TX,,06/15/1961,01/03/1985,Methodist,White,Master's degree,Education,,,,,Navy,,
Tunney,John,Varick,,,06/26/1934,01/12/2018,M,U.S. Representative,Democrat,CA,38,01/04/1965,01/20/1971,Roman Catholic,White,Professional degree,Education,,,,,Air Force,,
Tunney,John,Varick,,,06/26/1934,01/12/2018,M,U.S. Senator,Democrat,CA,,01/21/1971,01/03/1977,Roman Catholic,White,Professional degree,Education,,,,,Air Force,,
Udall,Morris,King,,,06/15/1922,12/12/1998,M,U.S. Representative,Democrat,AZ,2,05/17/1961,05/04/1991,Mormon,White,Professional degree,Law,,,,,Army Air Corps,,
Ullman,Albert,Conrad,,,03/09/1914,10/11/1986,M,U.S. Representative,Democrat,OR,2,01/03/1957,01/03/1981,Presbyterian,White,Master's degree,Business or banking,Construction/building trades,Education,Real Estate,,Navy,,
Van Deerlin,Lionel,,,,07/25/1914,05/17/2008,M,U.S. Representative,Democrat,CA,37,01/09/1963,01/02/1973,Episcopalian,White,Bachelor's degree,Journalism,,,,,Army,,
Vanik,Charles,Albert,,,04/07/1913,08/30/2007,M,U.S. Representative,Democrat,OH,22,01/03/1969,01/03/1981,Roman Catholic,White,Professional degree,Law,,,,,Navy Reserve,,
Veysey,Victor,Vincent,,,04/14/1915,02/13/2001,M,U.S. Representative,Republican,CA,38,01/21/1971,01/02/1973,Presbyterian,White,Master's degree,Agriculture,Business or banking,Education,,,Did not serve,,
Vigorito,Joseph,Phillip,,,11/10/1918,02/05/2003,M,U.S. Representative,Democrat,PA,24,01/04/1965,01/03/1977,Not specified,White,Master's degree,Education,Public service/politics,,,,Army,,
Waggonner,Joseph,David,Jr.,,09/07/1918,,M,U.S. Representative,Democrat,LA,4,01/10/1962,01/03/1979,Methodist,White,Bachelor's degree,Business or banking,,,,,Navy,,
Waldie,Jerome,Russell,,,02/15/1925,,M,U.S. Representative,Democrat,CA,14,06/20/1966,01/03/1975,Protestant,White,Professional degree,Law,,,,,Army,,
Wampler,William,Creed,,,04/12/1926,,M,U.S. Representative,Republican,VA,9,01/03/1953,01/03/1983,Presbyterian,White,Bachelor's degree,Business or banking,Journalism,,,,Navy,,
Ware,John,Haines,III,,08/29/1908,07/31/1997,M,U.S. Representative,Republican,PA,9,11/03/1970,01/02/1973,Presbyterian,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Watson,Albert,William,,,08/30/1922,09/25/1994,M,U.S. Representative,Republican,SC,2,06/15/1965,01/20/1971,Baptist,White,Professional degree,Law,,,,,Army Air Corps,,
Watts,John,Clarence,,,07/09/1902,09/24/1971,M,U.S. Representative,Democrat,KY,6,04/23/1951,09/24/1971,Disciples of Christ,White,Professional degree,Agriculture,Law,,,,Did not serve,,
Weicker,Lowell,Palmer,Jr.,,05/16/1931,,M,U.S. Representative,Republican,CT,4,01/03/1969,01/03/1972,Episcopalian,White,Professional degree,Law,,,,,Army,Reserve,
Weicker,Lowell,Palmer,Jr.,,05/16/1931,,M,U.S. Senator,Republican,CT,,01/21/1971,01/03/1989,Episcopalian,White,Professional degree,Law,,,,,Army,Reserve,
Whalen,Charles,William,Jr.,,07/31/1920,06/27/2011,M,U.S. Representative,Republican,OH,3,01/10/1967,01/03/1979,Roman Catholic,White,Master's degree,Education,,,,,Army,,
Whalley,John,Irving,,,09/14/1902,03/08/1980,M,U.S. Representative,Republican,PA,12,01/09/1963,01/03/1973,Presbyterian,White,High School graduate,Business or banking,,,,,Did not serve,,
White,Richard,Crawford,,,04/29/1923,02/18/1998,M,U.S. Representative,Democrat,TX,16,01/04/1965,01/03/1983,Episcopalian,White,Professional degree,Law,,,,,Marine Corps,,
Whitehurst,George,William,,,03/12/1925,,M,U.S. Representative,Republican,VA,2,01/03/1969,01/03/1987,Methodist,White,Doctorate degree,Education,,,,,Navy,,
Whitten,Jamie,Lloyd,,,04/18/1910,09/09/1995,M,U.S. Representative,Democrat,MS,2,11/04/1941,01/02/1973,Presbyterian,White,High School graduate,Acting/entertainer,Education,Law,,,Did not serve,,
Widnall,William,Beck,,,03/17/1906,12/28/1983,M,U.S. Representative,Republican,NJ,7,02/14/1950,01/03/1975,Episcopalian,White,Professional degree,Law,,,,,Did not serve,,
Wiggins,Charles,Edward,,,12/03/1927,03/02/2000,M,U.S. Representative,Republican,CA,25,01/10/1967,01/13/1975,Methodist,White,Professional degree,Law,,,,,Army,,
Williams,Harrison,Arlington,Jr.,,12/10/1919,11/17/2001,M,U.S. Senator,Democrat,NJ,,01/07/1959,03/11/1982,Unitarian,White,Professional degree,Journalism,Law,,,,Navy,,
Williams,Lawrence,Gordon,,,09/15/1913,07/13/1975,M,U.S. Representative,Republican,PA,7,01/10/1967,01/03/1975,Methodist,White,High School graduate,Business or banking,,,,,Army Air Corps,,
Wilson,Charles,Herbert,,,02/15/1917,07/21/1984,M,U.S. Representative,Democrat,CA,31,01/09/1963,01/03/1981,United Church of Christ,White,High School graduate,Business or banking,,,,,Army,,
Wilson,Robert,Carlton,,,04/05/1916,08/12/1999,M,U.S. Representative,Republican,CA,36,01/09/1963,01/02/1973,Baptist,White,Unknown,Business or banking,,,,,Army,,
Winn,Larry,,Jr.,,08/22/1919,,M,U.S. Representative,Republican,KS,3,01/10/1967,01/03/1985,Christian,White,Professional degree,Construction/building trades,Real Estate,,,,Did not serve,,
Wold,John,Schiller,,,08/31/1916,,M,U.S. Representative,Republican,WY,AL,01/03/1969,01/03/1972,Episcopalian,White,Master's degree,Medicine,Misc.,,,,Navy,,
Wolff,Lester,Lionel,,,01/04/1919,,M,U.S. Representative,Democrat,NY,3,01/04/1965,01/02/1973,Jewish,White,High School graduate,Business or banking,Education,Public service/politics,,,Air Force Auxiliary,,
Wright,James,Claude,Jr.,,12/22/1922,05/06/2015,M,U.S. Representative,Democrat,TX,12,01/05/1955,06/30/1989,Presbyterian,White,Unknown,Business or banking,,,,,Army Air Corps,,
Wyatt,Wendell,,,,06/15/1917,,M,U.S. Representative,Republican,OR,1,11/03/1964,01/03/1975,Episcopalian,White,Professional degree,Law,,,,,Marine Air Corps,,
Wydler,John,Waldemar,,,06/09/1924,08/04/1987,M,U.S. Representative,Republican,NY,4,01/09/1963,01/02/1973,Episcopalian,White,Professional degree,Law,,,,,Army Air Corps,,
Wylie,Chalmers,Pangburn,,,11/23/1920,08/14/1998,M,U.S. Representative,Republican,OH,15,01/10/1967,01/03/1993,Methodist,White,Professional degree,Business or banking,Law,,,,Army,National Guard,Reserve
Wyman,Louis,Crosby,,,03/16/1917,05/05/2002,M,U.S. Representative,Republican,NH,1,01/09/1963,01/03/1975,United Church of Christ,White,Bachelor's degree,Congressional Aide,Law,Public service/politics,,,Navy Reserve,,
Yarborough,Ralph,Webster,,,06/08/1903,01/27/1996,M,U.S. Senator,Democrat,TX,,04/29/1957,01/20/1971,Baptist,White,Professional degree,Acting/entertainer,Education,Law,,,Army,National Guard-Texas,National Guard-Texas
Yates,Sidney,Richard,,,08/27/1909,10/05/2000,M,U.S. Representative,Democrat,IL,9,01/03/1949,01/03/1999,Jewish,White,Doctorate degree,Law,,,,,Navy,,
Yatron,Gus,,,,10/16/1927,03/13/2003,M,U.S. Representative,Democrat,PA,6,01/03/1969,01/03/1993,Greek Orthodox,White,High School graduate,Business or banking,Public service/politics,Sports,,,Did not serve,,
Young,John,Andrew,,,11/10/1916,01/22/2002,M,U.S. Representative,Democrat,TX,14,01/03/1957,01/03/1979,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Young,Milton,Ruben,,,12/06/1897,05/31/1983,M,U.S. Senator,Republican,ND,,03/19/1945,01/03/1981,Mormon,White,Unknown,Agriculture,,,,,Did not serve,,
Young,Stephen,Marvin,,,05/04/1889,12/01/1984,M,U.S. Senator,Democrat,OH,,01/07/1959,01/20/1971,Protestant,White,Professional degree,Law,,,,,Army,,
Zablocki,Clement,John,,,11/18/1912,12/03/1983,M,U.S. Representative,Democrat,WI,4,01/03/1949,12/03/1983,Roman Catholic,White,Professional degree,Education,,,,,Air Force Reserve,,
Zion,Roger,Hershel,,,09/17/1921,,M,U.S. Representative,Republican,IN,8,01/10/1967,01/03/1975,United Church of Christ,White,Bachelor's degree,Acting/entertainer,Public service/politics,,,,Navy,,
Zwach,John,Matthew,,,02/08/1907,11/11/1990,M,U.S. Representative,Republican,MN,6,01/10/1967,01/03/1975,Roman Catholic,White,Bachelor's degree,Agriculture,Education,,,,Did not serve,,
