Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Spence,Floyd,Davidson,,,04/09/1928,08/16/2001,M,U.S. Representative,Republican,SC,2,01/21/1971,08/16/2001,Lutheran,White,Professional degree,Law,,,,,Navy,Reserve,
Stanton,John,William,,,02/20/1924,04/11/2002,M,U.S. Representative,Republican,OH,11,01/04/1965,01/03/1983,Roman Catholic,White,Professional degree,Business or banking,,,,,Army,,
Stark,Fortney,Hillman,,Pete,11/11/1931,,M,U.S. Representative,Democrat,CA,9,01/14/1975,01/04/1993,Unitarian,White,Master's degree,Business or banking,,,,,Air Force,,
Staton,David,Michael,,,02/11/1940,,M,U.S. Representative,Republican,WV,3,01/05/1981,01/03/1983,Methodist,White,High School graduate,Business or banking,Misc.,,,,National Guard,,
Stenholm,Charles,Walter,,,10/26/1938,,M,U.S. Representative,Democrat,TX,17,01/15/1979,01/03/2005,Lutheran,White,Master's degree,Agriculture,Education,,,,Did not serve,,
Stennis,John,Cornelius,,,08/03/1901,04/23/1995,M,U.S. Senator,Democrat,MS,,11/05/1947,01/03/1989,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Stokes,Louis,,,,02/23/1925,08/18/2015,M,U.S. Representative,Democrat,OH,21,01/03/1969,01/04/1993,African Methodist Episcopalian,African American,Professional degree,Law,,,,,Army,,
Stratton,Samuel,Studdiford,,,09/27/1916,09/13/1990,M,U.S. Representative,Democrat,NY,28,01/03/1973,01/02/1983,Presbyterian,White,Master's degree,Congressional Aide,Education,Journalism,,,Navy,,
Studds,Gerry,Eastman,,,05/12/1937,10/14/2006,M,U.S. Representative,Democrat,MA,12,01/03/1973,01/02/1983,Episcopalian,White,Bachelor's degree,Congressional Aide,Education,Public service/politics,,,Did not serve,,
Stump,Robert,Lee,,Bob,04/04/1927,06/20/2003,M,U.S. Representative,Democrat,AZ,3,01/04/1977,01/03/1983,Seventh-Day Adventist,White,Bachelor's degree,Agriculture,,,,,Navy,,
Swift,Allan,Byron,,,09/12/1935,04/20/2018,M,U.S. Representative,Democrat,WA,2,01/15/1979,01/03/1995,Unitarian,White,Bachelor's degree,Congressional Aide,Journalism,,,,Did not serve,,
Symms,Stephen,Douglas,,,04/23/1938,,M,U.S. Senator,Republican,ID,,01/05/1981,01/03/1993,Methodist,White,Professional degree,Agriculture,Business or banking,,,,Marine Corps,,
Synar,Michael,Lynn,,,10/17/1950,01/09/1996,M,U.S. Representative,Democrat,OK,2,01/15/1979,01/03/1995,Episcopalian,White,Professional degree,Agriculture,Law,Real Estate,,,Did not serve,,
Tauke,Thomas,J.,,,10/11/1950,,M,U.S. Representative,Republican,IA,2,01/15/1979,01/03/1991,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Tauzin,Wilbert,J.,,Billy,06/14/1943,,M,U.S. Representative,Democrat,LA,3,05/17/1980,08/07/1995,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Taylor,Gene,,,,02/10/1928,10/27/1998,M,U.S. Representative,Republican,MO,7,01/03/1973,01/03/1989,Methodist,White,High School graduate,Business or banking,,,,,National Guard,,
Thomas,William,M.,,Bill,12/06/1941,,M,U.S. Representative,Republican,CA,18,01/15/1979,01/02/1983,Baptist,White,Master's degree,Education,,,,,Did not serve,,
Thurmond,James,Strom,,,12/05/1902,06/26/2003,M,U.S. Senator,Republican,SC,,09/16/1964,01/02/2003,Baptist,White,Bachelor's degree,Education,Law,Sports,,,Army,Reserve,Reserve
Tower,John,Goodwin,,,09/29/1925,04/05/1991,M,U.S. Senator,Republican,TX,,06/15/1961,01/03/1985,Methodist,White,Master's degree,Education,,,,,Navy,,
Traxler,Jerome,Bob,,,07/21/1931,,M,U.S. Representative,Democrat,MI,8,04/16/1974,01/03/1993,Episcopalian,White,Professional degree,Law,,,,,Army,,
Trible,Paul,S.,Jr.,,12/29/1946,,M,U.S. Representative,Republican,VA,1,01/04/1977,01/03/1983,Episcopalian,White,Professional degree,Law,,,,,Did not serve,,
Tsongas,Paul,Efthemios,,,02/14/1941,01/18/1997,M,U.S. Senator,Democrat,MA,,01/15/1979,01/03/1985,Greek Orthodox,White,Professional degree,Law,,,,,Did not serve,,
Udall,Morris,King,,,06/15/1922,12/12/1998,M,U.S. Representative,Democrat,AZ,2,05/17/1961,05/04/1991,Mormon,White,Professional degree,Law,,,,,Army Air Corps,,
Vento,Bruce,Frank,,,10/07/1940,10/10/2000,M,U.S. Representative,Democrat,MN,4,01/04/1977,01/03/2001,Roman Catholic,White,Bachelor's degree,Education,,,,,Did not serve,,
Walgren,Douglas,,,Doug,12/28/1940,,M,U.S. Representative,Democrat,PA,18,01/04/1977,01/03/1991,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Walker,Robert,Smith,,,12/23/1942,,M,U.S. Representative,Republican,PA,16,01/04/1977,01/03/1997,Presbyterian,White,Master's degree,Congressional Aide,Education,,,,National Guard-Pennsylvania,,
Wallop,Malcolm,,,,02/27/1933,09/14/2011,M,U.S. Senator,Republican,WY,,01/04/1977,01/03/1995,Episcopalian,White,Bachelor's degree,Agriculture,Business or banking,,,,Army,,
Wampler,William,Creed,,,04/12/1926,,M,U.S. Representative,Republican,VA,9,01/03/1953,01/03/1983,Presbyterian,White,Bachelor's degree,Business or banking,Journalism,,,,Navy,,
Warner,John,William,,,02/18/1927,,M,U.S. Senator,Republican,VA,,01/02/1979,01/05/2009,Episcopalian,White,Professional degree,Agriculture,Law,,,,Marine Corps,Navy,Navy
Washington,Harold,,,,04/15/1922,11/25/1987,M,U.S. Representative,Democrat,IL,1,01/05/1981,04/30/1983,African Methodist Episcopalian,African American,Professional degree,Education,Law,,,,Air Force Engineers,,
Watkins,Wesley,Wade,,Wes,12/15/1938,,M,U.S. Representative,Democrat,OK,3,01/04/1977,01/03/1991,Presbyterian,White,Master's degree,Business or banking,Construction/building trades,Real Estate,,,National Guard-Oklahoma,,
Waxman,Henry,Arnold,,,09/12/1939,,M,U.S. Representative,Democrat,CA,24,01/14/1975,01/04/1993,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Weaver,James,Howard,,,08/08/1927,,M,U.S. Representative,Democrat,OR,4,01/14/1975,01/03/1987,Protestant,White,Bachelor's degree,Construction/building trades,,,,,Navy,,
Weber,Edward,Ford,,,07/26/1931,,M,U.S. Representative,Republican,OH,9,01/05/1981,01/03/1983,Baptist,White,Professional degree,Education,Law,,,,Army,,
Weber,John,Vincent,,Vin,07/24/1952,,M,U.S. Representative,Republican,MN,6,01/05/1981,01/02/1983,Roman Catholic,White,High School graduate,Business or banking,Congressional Aide,,,,Did not serve,,
Weicker,Lowell,Palmer,Jr.,,05/16/1931,,M,U.S. Senator,Republican,CT,,01/21/1971,01/03/1989,Episcopalian,White,Professional degree,Law,,,,,Army,Reserve,
Weiss,Theodore,S.,,Ted,09/17/1927,09/14/1992,M,U.S. Representative,Democrat,NY,20,01/04/1977,01/02/1983,Jewish,White,Professional degree,Law,,,,,Army,,
White,Richard,Crawford,,,04/29/1923,02/18/1998,M,U.S. Representative,Democrat,TX,16,01/04/1965,01/03/1983,Episcopalian,White,Professional degree,Law,,,,,Marine Corps,,
Whitehurst,George,William,,,03/12/1925,,M,U.S. Representative,Republican,VA,2,01/03/1969,01/03/1987,Methodist,White,Doctorate degree,Education,,,,,Navy,,
Whitley,Charles,O.,,,01/03/1927,10/27/2002,M,U.S. Representative,Democrat,NC,3,01/04/1977,01/03/1987,Baptist,White,Professional degree,Congressional Aide,,,,,Army,,
Whittaker,Robert,Russell,,Bob,09/18/1939,,M,U.S. Representative,Republican,KS,5,01/15/1979,01/03/1991,Christian,White,Professional degree,Medicine,,,,,Did not serve,,
Whitten,Jamie,Lloyd,,,04/18/1910,09/09/1995,M,U.S. Representative,Democrat,MS,1,01/03/1973,01/03/1995,Presbyterian,White,High School graduate,Acting/entertainer,Education,Law,,,Did not serve,,
Williams,Harrison,Arlington,Jr.,,12/10/1919,11/17/2001,M,U.S. Senator,Democrat,NJ,,01/07/1959,03/11/1982,Unitarian,White,Professional degree,Journalism,Law,,,,Navy,,
Williams,John,Patrick,,Pat,10/30/1937,,M,U.S. Representative,Democrat,MT,1,01/15/1979,01/04/1993,Roman Catholic,White,Bachelor's degree,Congressional Aide,Education,,,,Army,National Guard,National Guard
Williams,Lyle,,,,08/23/1942,,M,U.S. Representative,Republican,OH,19,01/15/1979,01/02/1983,Church of Christ,White,Bachelor's degree,Misc.,,,,,Army,,
Wilson,Charles,,,,06/01/1933,,M,U.S. Representative,Democrat,TX,2,01/03/1973,01/03/1997,Methodist,White,Bachelor's degree,Construction/building trades,,,,,Navy,,
Winn,Larry,,Jr.,,08/22/1919,,M,U.S. Representative,Republican,KS,3,01/10/1967,01/03/1985,Christian,White,Professional degree,Construction/building trades,Real Estate,,,,Did not serve,,
Wirth,Timothy,Endicott,,Tim,09/22/1939,,M,U.S. Representative,Democrat,CO,2,01/14/1975,01/03/1987,Episcopalian,White,Doctorate degree,Business or banking,Education,Medicine,Public service/politics,,Army Reserve,,
Wolf,Frank,Rudolph,,,01/30/1939,,M,U.S. Representative,Republican,VA,10,01/05/1981,01/03/2015,Presbyterian,White,Professional degree,Law,,,,,Army,Army Reserve,
Wolpe,Howard,E.,,,11/02/1939,,M,U.S. Representative,Democrat,MI,3,01/15/1979,01/03/1993,Jewish,White,Doctorate degree,Congressional Aide,Education,,,,Did not serve,,
Wright,James,Claude,Jr.,,12/22/1922,05/06/2015,M,U.S. Representative,Democrat,TX,12,01/05/1955,06/30/1989,Presbyterian,White,Unknown,Business or banking,,,,,Army Air Corps,,
Wyden,Ronald,Lee,,,05/03/1949,,M,U.S. Representative,Democrat,OR,3,01/05/1981,02/05/1996,Jewish,White,Professional degree,Education,Law,Public service/politics,,,Did not serve,,
Wylie,Chalmers,Pangburn,,,11/23/1920,08/14/1998,M,U.S. Representative,Republican,OH,15,01/10/1967,01/03/1993,Methodist,White,Professional degree,Business or banking,Law,,,,Army,National Guard,Reserve
Yates,Sidney,Richard,,,08/27/1909,10/05/2000,M,U.S. Representative,Democrat,IL,9,01/03/1949,01/03/1999,Jewish,White,Doctorate degree,Law,,,,,Navy,,
Yatron,Gus,,,,10/16/1927,03/13/2003,M,U.S. Representative,Democrat,PA,6,01/03/1969,01/03/1993,Greek Orthodox,White,High School graduate,Business or banking,Public service/politics,Sports,,,Did not serve,,
Young,Donald,Edwin,,Don,06/09/1933,,M,U.S. Representative,Republican,AK,AL,03/06/1973,01/03/2019,Episcopalian,White,Bachelor's degree,Education,Misc.,,,,Did not serve,,
Young,Robert,A.,,,11/27/1923,10/17/2007,M,U.S. Representative,Democrat,MO,2,01/04/1977,01/03/1987,Roman Catholic,White,High School graduate,Construction/building trades,,,,,Army,,
Zablocki,Clement,John,,,11/18/1912,12/03/1983,M,U.S. Representative,Democrat,WI,4,01/03/1949,12/03/1983,Roman Catholic,White,Professional degree,Education,,,,,Air Force Reserve,,
Zeferetti,Leo,C.,,,07/15/1927,,M,U.S. Representative,Democrat,NY,15,01/14/1975,01/03/1983,Roman Catholic,White,Unknown,Law Enforcement,,,,,Navy,,
Zorinsky,Edward,,,,11/11/1928,03/06/1987,M,U.S. Senator,Democrat,NE,,12/28/1976,03/06/1987,Jewish,White,Bachelor's degree,Business or banking,,,,,Army Reserve,,
